"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","part","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","correct_response","data_label","task","difficulty","isMatch","association"
"","","","","","html-keyboard-response","1329","3004374","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.22","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1330","3007394","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.22","2519","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.887417218543046","[11,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17]","151","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","self"
"","","","","","html-keyboard-response","1331","3008424","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.23","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1332","3011524","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.23","2598","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.92948717948718","[12,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","156","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","self"
"","","","","","html-keyboard-response","1333","3012540","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.24","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1334","3014788","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.24","1744","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.89423076923077","[10,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","104","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","other"
"","","","","","html-keyboard-response","1335","3015806","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.25","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1336","3017619","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.25","1303","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.692307692307693","[4,16,17,17,17,17,16,17,16,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17]","78","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","self"
"","","","","","html-keyboard-response","1337","3018640","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.26","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1338","3020916","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.26","1772","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.839622641509433","[9,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,16,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","106","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","other"
"","","","","","html-keyboard-response","1339","3021940","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.27","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1340","3024644","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.27","2200","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.78030303030303","[10,17,18,16,18,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,16,16,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,16,17,16,17,17,17,16,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,16,16,17,15,17,17,17,18,17,17,17,17,16,17,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,16,17,16,17,17,16,17,17,17,17,17,17]","132","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","self"
"","","","","","html-keyboard-response","1341","3025674","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.28","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1342","3028948","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.28","2771","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.819277108433734","[9,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,16,16,16,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,16,17,17,16,17,17,17,17,16,17,17]","166","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","other"
"","","","","","html-keyboard-response","1343","3029973","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.29","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1344","3033396","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.29","2919","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.874285714285715","[10,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,18,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17]","175","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","self"
"","","","","","html-keyboard-response","1345","3034424","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.30","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1346","3037060","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.30","2133","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.8984375","[9,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16]","128","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","other"
"","","","","","html-keyboard-response","1347","3038090","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.31","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1348","3040211","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.31","1617","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.855670103092784","[9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,16,17,17]","97","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","self"
"","","","","","html-keyboard-response","1349","3041241","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.32","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1350","3044020","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.32","2276","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.897058823529413","[10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16]","136","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","other"
"","","","","","html-keyboard-response","1351","3045041","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.33","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1352","3047908","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.33","2365","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.788732394366196","[10,17,17,17,17,18,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,16,17,17,16,17,17,17,17,17,17,17,17,16,17,16,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,16,16,16,17,17,17,17,17,17,16,17,17,17,16,16,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,16,17,17,16,17,17,17,17,16,17,16,17,17,17,17,17]","142","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","other"
"","","","","","html-keyboard-response","1353","3048923","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.34","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1354","3051796","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.34","2369","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.91549295774648","[10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17]","142","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","self"
"","","","","","html-keyboard-response","1355","3052824","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.35","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1356","3055251","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.35","1924","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.8","[9,18,16,17,17,18,17,16,17,17,17,18,17,17,17,16,16,17,16,17,16,15,17,17,18,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,16,17,16,17,17,17,17,17,17,15,17,17]","115","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","self"
"","","","","","html-keyboard-response","1357","3056274","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.36","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1358","3059780","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.36","3003","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.788888888888888","[9,17,17,17,17,18,16,18,17,17,16,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,16,16,17,17,17,17,18,17,17,16,17,17,17,17,16,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,16,17,16,17,17,16,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,16,17,17,17,17,16,17,16,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17]","180","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","self"
"","","","","","html-keyboard-response","1359","3060792","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.37","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1360","3064322","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.37","-1","match_RDK","","","false","[""f"",""j""]","j","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.91111111111111","[13,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16]","180","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","self"
"","","","","","html-keyboard-response","1361","3065340","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.38","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1362","3068341","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.38","2490","match_RDK","j","","false","[""f"",""j""]","f","3000","true","1","100","0","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.82","[6,14,17,16,17,17,16,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,18,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17]","150","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","other"
"","","","","","html-keyboard-response","1363","3069357","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.39","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1364","3071925","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.39","2064","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.911290322580644","[9,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","124","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","other"
"","","","","","html-keyboard-response","1365","3072941","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.40","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1366","3074900","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.40","1457","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.873563218390803","[11,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","87","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","self"
"","","","","","html-keyboard-response","1367","3075924","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.41","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1368","3079075","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.41","2649","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.71698113207547","[11,18,16,17,17,17,16,17,17,17,17,17,16,17,17,16,17,16,17,17,17,17,17,17,17,16,16,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,16,16,17,17,16,16,17,17,18,17,17,16,17,17,16,17,16,17,17,17,17,17,16,17,17,17,16,17,17,16,22,11,16,17,17,16,17,17,17,17,17,16,17,17,17,16,17,17,17,16,17,17,16,17,17,17,17,16,17,17,17,15,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,16,17,17,17,17,17,17,17,16,17,16,17,17,17,16,17,17,17,16,17,16,17,17,17,16,16,17]","159","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","match","other"
"","","","","","html-keyboard-response","1369","3080092","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.42","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1370","3082358","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-1.42","1757","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","180","0.15","0","5","1","-1","3","500","500","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","[""white""]","0","0","10","circle","black","3","2","2","16.754716981132077","[4,16,17,16,17,17,16,17,17,17,17,17,17,17,16,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,16,17,16,18,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,18]","106","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","2","mismatch","self"
"","","","","","html-keyboard-response","1371","3083374","0.0-6.0-0.0-0.0-3.0-0.0-0.0-22.0-0.43","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
